16.695469,4.516748,21.938714,1.527836,-nan
16.419303,4.321034,22.716160,1.523153,-nan
16.638761,4.346781,22.954011,1.542392,-nan
17.298377,3.916871,22.151686,1.627138,-nan
17.261844,3.642362,22.805225,1.585304,-nan
18.018400,3.486613,23.435042,1.617133,-nan
17.533337,3.764870,23.686970,1.684354,-nan
16.975356,3.462891,23.911854,1.606300,-nan
17.539881,3.682352,23.312559,1.586538,-nan
17.407898,3.413348,23.084055,1.593107,-nan
17.518693,2.927928,22.844485,1.569540,-nan
17.993509,2.688373,23.143803,1.580004,-nan
18.365481,2.998158,23.539499,1.542394,-nan
17.377491,3.031118,24.227318,1.566083,-nan
17.414521,2.931827,23.951627,1.609857,-nan
17.770145,2.584703,23.017412,1.522569,-nan
17.145378,2.703661,23.418015,1.536135,-nan
16.156797,2.508900,22.941155,1.567209,-nan
15.519119,2.350254,23.275836,1.643010,-nan
15.145578,2.735268,22.648366,1.574438,-nan
15.803493,2.910922,23.456706,1.512661,-nan
16.215626,3.279846,23.551500,1.560453,-nan
15.681864,3.706422,23.654386,1.647137,-nan
15.787001,4.145551,24.253677,1.709964,-nan
16.101403,4.640851,25.125381,1.674873,-nan
16.279716,4.778622,25.644028,1.729957,-nan
15.805285,4.883001,25.585156,1.663348,-nan
16.535456,5.256022,25.913985,1.645844,-nan
16.729254,5.401624,25.991098,1.575513,-nan
15.795181,5.602534,26.027400,1.642034,-nan
15.020477,5.592344,26.048098,1.551734,-nan
14.789794,5.730001,25.952342,1.480531,-nan
14.283859,5.636767,24.987256,1.524050,-nan
14.909753,5.719449,24.880741,1.519522,-nan
14.027199,5.293710,25.162273,1.538978,-nan
13.466775,5.423953,26.009299,1.586566,-nan
13.343898,5.774539,26.914623,1.676348,-nan
13.877926,5.608109,26.988108,1.620175,-nan
14.777566,5.574277,27.756744,1.713631,-nan
14.693644,5.854501,28.289639,1.794587,-nan
15.216869,6.318006,27.953331,1.775063,-nan
15.325766,6.440173,27.335386,1.770655,-nan
15.633525,6.856695,26.756769,1.791964,-nan
14.853081,6.730251,26.154775,1.821268,-nan
15.206189,6.826592,25.272496,1.833442,-nan
14.691440,6.345502,24.960178,1.735257,-nan
14.894294,6.616188,25.734572,1.821911,-nan
14.790257,6.603909,26.325035,1.849713,-nan
14.100930,6.396798,27.089443,1.822919,-nan
14.596205,6.372604,26.635418,1.912247,-nan
15.327563,6.495798,27.072750,1.997155,-nan
14.892131,6.162964,26.478704,2.022380,-nan
14.145469,5.890515,27.372554,1.925153,-nan
13.385448,5.852363,27.669644,2.008197,-nan
13.613901,5.422920,27.457136,2.007483,-nan
13.200256,5.166989,28.281917,2.020716,-nan
12.269689,5.098832,28.909724,2.071393,-nan
13.265629,4.634499,28.956821,2.011582,-nan
13.665203,4.462115,29.735508,2.040924,-nan
12.765539,4.728816,30.342168,2.080667,-nan
13.573913,4.541756,30.847126,2.040254,-nan
12.952040,4.632866,29.954005,1.960544,-nan
12.440337,4.269037,30.132242,1.872155,-nan
13.331341,3.825059,30.982681,1.865965,-nan
13.505363,3.493896,31.151851,1.861236,-nan
14.357498,3.520419,31.316352,1.907115,-nan
13.885842,3.654004,31.392702,1.810445,-nan
13.580934,3.359718,31.437960,1.790643,-nan
13.940741,3.504852,31.324637,1.744447,-nan
13.606525,3.219376,31.843054,1.696069,-nan
12.638880,3.564499,32.547876,1.716222,-nan
12.974801,3.591329,33.243877,1.666264,-nan
12.121272,3.605711,34.023502,1.688546,-nan
12.763934,4.064668,34.496996,1.657338,-nan
11.851764,3.588531,33.507148,1.654789,-nan
12.268289,3.908677,33.521968,1.648283,-nan
11.650256,3.892326,34.368729,1.556962,-nan
11.139973,4.103681,34.591211,1.475534,-nan
11.874911,3.769775,34.543106,1.526990,-nan
10.888871,3.848387,35.016030,1.575735,-nan
10.081679,4.136030,35.908900,1.496031,-nan
9.560321,4.445772,35.098986,1.545378,-nan
8.906922,4.883486,35.620710,1.464714,-nan
9.597468,4.725026,36.005637,1.456017,-nan
9.905526,4.549009,36.206621,1.382012,-nan
9.661520,4.185965,36.526376,1.304904,-nan
9.826419,3.896828,36.863027,1.310681,-nan
10.712863,4.165034,36.107200,1.218334,-nan
10.511463,3.876600,36.012500,1.150366,-nan
10.378980,3.382034,36.312073,1.075610,-nan
9.547349,3.662285,36.883937,1.112546,-nan
10.281744,3.224959,35.978302,1.117961,-nan
11.137475,2.834483,35.754295,1.137199,-nan
11.538155,2.873897,35.567525,1.201684,-nan
12.381257,2.595623,36.146012,1.176524,-nan
11.576238,2.903582,35.920657,1.225980,-nan
12.274781,3.235044,36.349521,1.253020,-nan
12.524097,3.237445,36.507146,1.287389,-nan
13.035988,3.337151,35.785147,1.216177,-nan
13.590809,3.681433,36.255770,1.152982,-nan
13.216788,3.287009,37.032636,1.073429,-nan
12.757429,2.986733,36.608108,1.104957,-nan
12.201264,2.993648,37.165034,1.192227,-nan
11.790467,3.054655,37.454074,1.266910,-nan
12.138459,3.184014,38.119183,1.329509,-nan
11.195364,3.274421,38.354347,1.382262,-nan
10.763942,2.851175,39.114365,1.316806,-nan
10.483514,2.794217,38.871786,1.346311,-nan
10.134937,3.163657,39.086986,1.267146,-nan
10.634375,3.062433,38.820579,1.245993,-nan
10.833664,2.630667,39.623676,1.232433,-nan
11.183363,2.591319,39.566954,1.190920,-nan
10.675505,2.668040,39.169292,1.116136,-nan
10.635816,2.653906,38.554263,1.187909,-nan
10.222159,2.338483,37.559919,1.268063,-nan
10.839393,2.488974,37.934973,1.203146,-nan
11.758825,2.764032,37.160901,1.275399,-nan
12.747217,2.800146,37.496718,1.268566,-nan
13.531865,3.012052,37.307253,1.207264,-nan
12.841286,3.185700,36.954956,1.176704,-nan
12.755765,3.326068,37.389139,1.168717,-nan
11.767452,3.094752,36.772400,1.207391,-nan
11.240171,3.247839,36.210710,1.177256,-nan
11.092994,3.091359,35.311642,1.096120,-nan
11.851020,3.578003,35.354164,1.052976,-nan
11.569513,3.516993,36.061733,1.089596,-nan
11.342110,3.157331,35.914842,1.010274,-nan
12.277498,2.766565,36.653021,0.942138,-nan
11.903873,2.662249,36.564402,0.948607,-nan
12.843957,3.121002,35.741459,0.852709,-nan
13.639723,3.520523,34.820893,0.836537,-nan
13.079430,3.798914,35.066475,0.751265,-nan
12.897386,3.758850,35.270129,0.818371,-nan
12.301850,4.062077,35.615249,0.732636,-nan
12.252178,3.946586,35.331720,0.818807,-nan
11.458665,4.347482,36.082929,0.757161,-nan
12.316021,3.937137,36.724780,0.850840,-nan
11.325474,3.625385,36.299159,0.876344,-nan
11.822830,3.161881,36.742804,0.846445,-nan
11.393129,3.214619,37.093314,0.937986,-nan
11.668741,3.147492,36.110451,1.037195,-nan
12.519580,2.746777,35.639699,1.097400,-nan
11.891637,2.976479,35.401123,0.998790,-nan
12.670659,2.488159,36.173812,0.934130,-nan
11.967120,2.913538,36.525200,1.008141,-nan
12.062565,2.568740,37.182443,0.952737,-nan
11.967928,2.929524,37.274012,0.944987,-nan
12.786951,2.816193,38.186234,0.879814,-nan
12.281287,2.676358,39.021024,0.905390,-nan
12.512269,2.693748,38.778622,0.905757,-nan
11.548265,2.843814,39.017561,0.944495,-nan
12.338972,2.585229,39.368202,0.989290,-nan
12.915435,2.261885,39.018556,0.956093,-nan
12.279440,2.005413,38.067707,0.883716,-nan
11.703978,1.890695,38.623362,0.809649,-nan
10.993870,2.135849,38.684467,0.814398,-nan
10.443157,2.177592,39.478577,0.883220,-nan
10.277504,2.417059,39.432277,0.801719,-nan
11.159990,2.797784,39.712474,0.755003,-nan
10.715999,2.746207,39.629011,0.715519,-nan
11.467863,2.761056,40.572648,0.746271,-nan
12.437822,3.059761,40.351981,0.749378,-nan
12.711135,3.299937,41.080369,0.756120,-nan
11.910393,3.750822,40.727879,0.771416,-nan
12.484787,3.768544,41.576087,0.756875,-nan
11.762477,3.973844,41.041217,0.776297,-nan
12.400680,3.946889,41.086675,0.834481,-nan
11.735163,4.222789,41.937697,0.845863,-nan
11.231087,3.916353,41.000910,0.768294,-nan
11.462876,3.628139,41.357232,0.856224,-nan
11.905956,3.854985,40.969207,0.885353,-nan
11.086216,4.139474,41.688090,0.849892,-nan
11.820858,3.781270,42.397386,0.827902,-nan
12.783765,3.838562,42.814617,0.909295,-nan
11.783859,3.493489,42.430144,0.815626,-nan
10.853937,3.641036,42.387882,0.858266,-nan
10.388205,3.575776,42.015968,0.872890,-nan
10.324575,3.739028,42.745714,0.838415,-nan
9.817526,3.433975,42.001200,0.758640,-nan
8.938444,3.016552,41.285778,0.812455,-nan
8.451421,3.285674,40.574714,0.825305,-nan
8.274523,3.384964,40.471359,0.903389,-nan
7.345562,3.042519,40.965820,0.873302,-nan
8.000791,3.360266,40.753676,0.911799,-nan
7.760540,3.799229,40.434317,0.913323,-nan
8.611177,3.867305,39.679646,0.826844,-nan
7.835587,3.691402,38.892189,0.778179,-nan
8.649680,3.859626,38.867467,0.749253,-nan
9.249939,3.750514,39.299866,0.758725,-nan
9.143691,3.625489,39.416261,0.826885,-nan
9.550833,3.346167,38.429112,0.735664,-nan
8.643858,3.815377,38.021855,0.669499,-nan
8.910902,3.596759,37.743683,0.717458,-nan
8.409426,3.743600,37.156243,0.764838,-nan
8.939276,3.780630,36.942438,0.761063,-nan
8.206371,4.208630,36.861167,0.799412,-nan
8.260025,4.103946,37.840133,0.806062,-nan
8.695582,4.183711,37.656967,0.708892,-nan
8.586051,4.331384,36.717615,0.770122,-nan
8.722810,3.886794,35.786229,0.825054,-nan
7.795842,3.926378,35.444912,0.810977,-nan
7.623306,3.989539,36.342328,0.885596,-nan
8.058331,3.889463,36.642773,0.926995,-nan
7.237190,3.814237,36.668656,0.926564,-nan
6.760957,4.257318,35.841848,0.885006,-nan
6.709082,4.617905,36.451130,0.886680,-nan
6.902986,4.662790,35.800790,0.971938,-nan
6.294063,4.502816,35.876109,0.900788,-nan
6.879195,4.864575,36.102201,0.889345,-nan
6.971639,4.896793,37.089256,0.801178,-nan
6.836542,4.717840,38.035549,0.804988,-nan
7.281295,5.210950,37.983231,0.810391,-nan
6.499469,4.834920,37.075962,0.767175,-nan
5.541197,4.814375,36.856539,0.778879,-nan
5.748019,4.665464,36.827460,0.722171,-nan
4.856447,4.928143,36.479653,0.631719,-nan
4.568771,4.908337,35.765431,0.597581,-nan
5.081057,4.460022,36.750134,0.543577,-nan
5.068720,4.299093,37.155478,0.551617,-nan
5.574590,4.360153,36.360364,0.480262,-nan
6.026879,4.606788,36.301712,0.422582,-nan
5.555984,4.372607,36.753253,0.440712,-nan
5.651210,4.819418,37.340760,0.478813,-nan
6.237199,4.766063,36.996370,0.535882,-nan
7.050214,4.545240,36.027769,0.557718,-nan
7.327588,4.407355,35.788638,0.605944,-nan
7.327625,4.374629,35.292586,0.700082,-nan
6.757757,4.109874,36.181979,0.788250,-nan
6.274271,4.098324,36.727391,0.698652,-nan
5.371923,4.443329,36.978584,0.673978,-nan
4.976372,4.226467,37.797641,0.637563,-nan
5.434178,4.683078,37.306506,0.559430,-nan
5.953720,4.792434,36.636537,0.461779,-nan
6.641508,4.519246,37.267124,0.519497,-nan
6.923884,4.066093,37.579321,0.502276,-nan
7.593984,4.028813,38.467046,0.494405,-nan
7.742412,4.291684,37.712024,0.491154,-nan
6.772025,4.004329,36.786837,0.445002,-nan
7.242320,3.533340,37.649512,0.525034,-nan
7.265093,3.777396,37.184647,0.490370,-nan
7.135524,4.245264,37.343635,0.408633,-nan
7.492227,4.671628,38.032599,0.433076,-nan
7.859893,4.368056,37.332363,0.494340,-nan
7.321248,4.689185,38.117994,0.447957,-nan
6.750842,4.192416,37.356751,0.377184,-nan
6.071112,4.349938,37.651651,0.362725,-nan
5.431304,4.712855,38.555790,0.414643,-nan
5.098968,4.650797,39.316983,0.350305,-nan
4.634183,5.012944,38.830150,0.333803,-nan
5.507690,5.161111,38.809344,0.399717,-nan
5.667621,4.705477,39.648307,0.439586,-nan
6.313371,5.064956,40.344354,0.433651,-nan
6.977820,5.215377,39.644551,0.490510,-nan
6.186482,4.833503,40.340457,0.587495,-nan
7.002700,4.586038,39.657631,0.520434,-nan
7.656811,4.187483,39.294013,0.483764,-nan
7.125693,4.584102,40.244774,0.414549,-nan
6.457457,5.060900,40.155657,0.317330,-nan
6.942702,5.407029,39.350744,0.395874,-nan
6.957812,5.904082,39.847846,0.366976,-nan
6.047794,5.667698,39.316875,0.307691,-nan
6.856871,5.198332,39.376383,0.252237,-nan
6.778408,5.155502,38.864193,0.239467,-nan
7.458143,5.257533,39.039975,0.198529,-nan
6.528171,4.795465,38.964105,0.125040,-nan
5.713149,4.935577,39.819517,0.193248,-nan
6.532520,5.321608,39.337991,0.122088,-nan
6.907611,4.870347,38.578476,0.065548,-nan
6.842670,5.048415,39.035753,0.107835,-nan
6.522134,5.099717,39.468247,0.193360,-nan
6.186498,5.562354,40.237333,0.252209,-nan
6.816892,5.949090,40.707948,0.300789,-nan
7.278747,6.101678,40.935562,0.398822,-nan
7.685579,6.279388,41.626615,0.463554,-nan
6.919568,6.070576,41.772770,0.532681,-nan
7.294156,5.755941,41.880620,0.513389,-nan
7.095228,5.991664,41.031869,0.470405,-nan
6.436867,5.591940,40.865281,0.551630,-nan
5.725831,5.728994,40.856816,0.603288,-nan
5.310942,5.690700,40.466673,0.530904,-nan
4.710818,5.445777,40.619779,0.585508,-nan
4.869169,5.406086,40.191927,0.512128,-nan
4.667294,5.439722,40.391073,0.507065,-nan
3.926379,5.585229,41.229058,0.516315,-nan
4.450722,5.775960,40.606431,0.467902,-nan
5.082532,5.826454,41.427883,0.392069,-nan
4.474714,5.647226,42.315188,0.446598,-nan
3.563438,5.499045,42.423382,0.412685,-nan
3.399332,5.728543,41.460494,0.316189,-nan
4.073875,5.375606,42.159878,0.367442,-nan
3.876526,5.394041,41.927961,0.385444,-nan
4.542649,5.299958,41.581697,0.434202,-nan
3.573537,5.739837,42.276744,0.526021,-nan
4.456158,5.243295,41.405427,0.525103,-nan
4.554681,5.656650,40.532212,0.538666,-nan
4.089837,5.561739,39.688086,0.462120,-nan
4.632333,5.580334,40.047663,0.393178,-nan
4.544658,6.068685,40.076713,0.449784,-nan
3.627210,6.367159,40.420747,0.527544,-nan
3.396288,6.697270,40.942804,0.517320,-nan
2.586134,7.195412,40.420551,0.448983,-nan
1.925631,7.121306,41.362645,0.398520,-nan
1.190431,6.640239,40.486167,0.460958,-nan
0.531167,6.408590,39.811312,0.497937,-nan
1.320589,6.634759,40.511023,0.511282,-nan
1.535442,7.086026,40.401181,0.484973,-nan
2.076636,7.049404,40.197760,0.386867,-nan
3.005133,6.728622,39.292936,0.473926,-nan
3.186639,6.296318,39.184609,0.504429,-nan
3.426755,6.619200,38.481081,0.560955,-nan
2.825990,6.796542,37.948968,0.470850,-nan
3.523814,6.953442,37.339641,0.429648,-nan
3.714783,6.518029,37.317107,0.528403,-nan
2.935637,6.976051,36.823660,0.460006,-nan
3.295996,7.224820,37.745688,0.385209,-nan
3.977794,7.470894,37.194015,0.483036,-nan
4.441671,7.159646,36.606109,0.576213,-nan
4.341904,7.474440,37.396359,0.605303,-nan
5.182863,7.215378,36.743104,0.587146,-nan
4.677724,7.235017,36.128571,0.587287,-nan
3.849827,6.915904,35.981418,0.496700,-nan
4.505237,7.303868,35.087371,0.407074,-nan
4.668602,7.587675,34.219072,0.464620,-nan
4.276753,7.325521,34.348041,0.404460,-nan
4.623291,6.945201,33.596513,0.473788,-nan
4.341186,6.539273,32.693577,0.484124,-nan
4.793560,6.677006,33.244908,0.414646,-nan
3.958695,7.157321,33.390434,0.341755,-nan
3.858419,7.374548,34.022416,0.344898,-nan
3.989781,7.694336,34.508020,0.270931,-nan
4.241983,7.997770,33.785355,0.320998,-nan
4.577101,7.607055,34.273653,0.364216,-nan
4.254959,7.549333,33.871050,0.287135,-nan
5.221952,7.246494,34.021456,0.298387,-nan
5.436726,6.752616,33.121322,0.283063,-nan
5.546504,7.241675,32.804566,0.242601,-nan
5.267724,7.665467,33.649883,0.242457,-nan
5.413194,7.332304,34.216710,0.205833,-nan
5.301953,7.488117,33.867122,0.254449,-nan
6.142140,7.714691,34.802259,0.253508,-nan
5.742689,7.317375,34.380172,0.223550,-nan
6.364271,7.722471,34.410412,0.154032,-nan
6.632959,7.735495,33.663570,0.165433,-nan
7.234375,7.365232,33.021847,0.182257,-nan
6.358508,6.893732,32.226716,0.159712,-nan
7.104190,6.701099,32.223021,0.227794,-nan
7.666165,6.341783,33.033713,0.141782,-nan
7.528980,6.722518,32.825689,0.231088,-nan
7.726530,6.803389,32.918033,0.276159,-nan
7.843476,6.829451,32.453255,0.323681,-nan
8.271942,7.129129,31.730623,0.387014,-nan
9.092465,7.318638,31.719257,0.368697,-nan
8.686425,7.008039,32.060461,0.309163,-nan
8.009413,7.141773,31.340621,0.320659,-nan
7.355869,6.798030,30.662886,0.364539,-nan
6.953882,6.575903,30.478232,0.377862,-nan
6.989594,6.356754,31.108557,0.409170,-nan
5.993820,6.423555,31.682611,0.408456,-nan
5.627710,6.716965,31.011844,0.505966,-nan
5.475634,6.366006,31.270785,0.518774,-nan
4.895098,6.603275,31.996342,0.492947,-nan
5.383877,6.773147,32.465428,0.423360,-nan
5.883931,6.943065,32.500109,0.436397,-nan
6.113649,7.010368,33.286627,0.416775,-nan
6.850597,7.229199,34.000913,0.323393,-nan
7.556357,7.186251,34.711750,0.319863,-nan
7.680238,7.378333,35.228478,0.304807,-nan
7.110305,7.047442,35.694114,0.394722,-nan
8.048921,7.247046,36.676294,0.392052,-nan
7.684016,6.848553,37.340484,0.334213,-nan
8.475671,6.427834,36.784933,0.384807,-nan
9.332877,6.533684,36.923781,0.441611,-nan
9.513912,6.379647,37.484346,0.411388,-nan
10.200372,6.443561,38.363929,0.426597,-nan
9.722298,6.488917,37.790117,0.377008,-nan
9.678071,6.558518,37.057140,0.339004,-nan
9.951881,6.264327,37.776515,0.410830,-nan
10.895998,6.552060,37.905776,0.419127,-nan
11.201660,6.184059,38.741210,0.405749,-nan
11.578459,5.960403,37.830802,0.431387,-nan
11.695033,6.349557,37.626296,0.485664,-nan
11.554535,6.098824,38.047910,0.498316,-nan
11.536963,5.798992,38.578026,0.468496,-nan
11.984639,5.621952,39.272087,0.426190,-nan
11.822209,6.063251,40.264971,0.393491,-nan
11.776854,5.588153,40.566484,0.397914,-nan
11.783150,5.168558,40.650977,0.478093,-nan
12.150057,4.999205,39.853084,0.456945,-nan
12.470662,5.384679,39.041239,0.442017,-nan
11.777412,5.033877,39.159908,0.342099,-nan
11.624965,4.953068,38.917840,0.326142,-nan
12.131723,5.350609,39.479030,0.306969,-nan
11.999098,5.757892,39.479160,0.402156,-nan
11.702801,5.917280,38.756811,0.392737,-nan
10.768271,5.530487,39.635053,0.318100,-nan
10.119263,5.310674,40.010586,0.365066,-nan
9.370129,4.969282,40.410154,0.365946,-nan
9.281083,4.727060,40.362886,0.313160,-nan
10.073135,4.896819,40.501282,0.292378,-nan
9.827889,5.144761,40.111443,0.295619,-nan
9.545344,5.193699,39.739551,0.255188,-nan
10.250588,5.167044,40.651427,0.263266,-nan
9.723650,5.332866,40.384993,0.350529,-nan
10.614867,5.224657,40.240992,0.334924,-nan
9.794694,5.042658,39.836236,0.366746,-nan
10.681324,4.579147,39.760303,0.316425,-nan
11.007085,4.686269,38.963562,0.411812,-nan
11.561845,5.015826,38.720193,0.458476,-nan
11.734827,5.485675,37.791728,0.549131,-nan
11.146805,5.884557,37.387639,0.575928,-nan
11.998442,6.108459,37.665354,0.520616,-nan
11.704338,5.775214,37.504358,0.583613,-nan
12.648726,5.753077,36.548904,0.498378,-nan
13.503214,6.104281,36.117612,0.459489,-nan
13.811813,6.496331,36.226354,0.497503,-nan
13.732884,6.892387,36.714768,0.549201,-nan
12.863011,7.076696,36.222658,0.589985,-nan
13.136928,6.633565,35.371669,0.501277,-nan
13.116240,6.162220,35.071095,0.503663,-nan
13.725259,6.101393,35.978460,0.421436,-nan
13.801668,6.344556,36.252026,0.339951,-nan
13.765883,6.397667,35.910596,0.285214,-nan
14.484540,6.189045,36.902420,0.207869,-nan
15.291864,6.439277,36.006754,0.303502,-nan
16.139901,6.407100,36.677450,0.258248,-nan
17.015554,5.985341,36.515299,0.336550,-nan
16.342867,5.915055,37.335834,0.396638,-nan
16.029861,5.697602,36.486636,0.431194,-nan
15.803868,5.729713,37.087114,0.407777,-nan
16.394943,5.516290,36.878348,0.477318,-nan
15.799563,5.788013,37.343484,0.384850,-nan
16.224202,6.263497,36.590874,0.311099,-nan
15.805801,6.058398,36.184287,0.251312,-nan
16.443794,6.102962,35.940063,0.330192,-nan
17.217292,5.884363,36.438977,0.367589,-nan
17.006975,5.866888,37.340764,0.425681,-nan
16.438251,6.359657,36.544670,0.515322,-nan
15.733066,6.520183,35.556491,0.469543,-nan
16.478873,6.582084,34.729833,0.403465,-nan
15.842897,7.070691,34.344898,0.415445,-nan
15.892654,7.017340,33.673707,0.370312,-nan
16.550096,7.186517,33.906033,0.426235,-nan
17.442882,7.681769,33.810840,0.335904,-nan
17.408542,7.377523,34.018809,0.333652,-nan
17.200051,7.239166,33.076323,0.330137,-nan
17.783501,7.403604,33.116044,0.249989,-nan
17.589230,7.527740,33.458018,0.263442,-nan
18.198479,7.423730,33.593315,0.247600,-nan
17.253046,7.290911,32.935029,0.243537,-nan
16.481678,7.753428,33.157588,0.287197,-nan
15.637947,7.367483,33.783391,0.208576,-nan
15.326259,7.766100,33.305228,0.281379,-nan
15.296772,7.532980,33.549249,0.212628,-nan
15.337735,7.993848,33.009528,0.130254,-nan
15.149223,7.609262,33.507199,0.145574,-nan
14.477947,7.800179,33.622437,0.200702,-nan
13.495701,8.153955,33.668980,0.265058,-nan
12.735204,7.819889,34.387550,0.241192,-nan
13.449523,8.185816,33.981210,0.237026,-nan
12.711482,8.685467,34.947288,0.209250,-nan
12.440871,8.952330,34.353679,0.131956,-nan
13.037465,8.730222,33.422440,0.103139,-nan
12.924660,8.595016,34.237059,0.196513,-nan
13.660614,8.181636,33.942072,0.241965,-nan
13.425527,8.266057,33.608505,0.277822,-nan
13.136302,8.576323,32.734991,0.245508,-nan
12.438351,8.779444,33.611486,0.216352,-nan
12.001773,8.431962,32.800573,0.179570,-nan
11.297927,8.691650,33.547028,0.090647,-nan
10.417527,9.115014,34.173382,0.073109,-nan
9.978460,9.409777,33.643476,0.095845,-nan
9.575737,9.878847,33.212108,0.068222,-nan
9.487139,9.891754,32.233343,0.047011,-nan
10.141676,10.067413,31.272632,0.131374,-nan
10.197833,9.637302,31.775510,0.111635,-nan
10.153825,9.598408,30.872788,0.069869,-nan
10.552355,9.670047,31.209138,0.156732,-nan
9.836805,9.402998,30.517925,0.142040,-nan
9.760584,9.785240,29.733402,0.136541,-nan
10.710315,9.585015,30.637101,0.235443,-nan
11.597516,9.607603,30.220052,0.274451,-nan
11.431016,9.280639,29.990054,0.267529,-nan
10.947843,8.945293,29.061749,0.352847,-nan
10.390184,8.514107,28.725583,0.327960,-nan
11.243682,8.851561,28.480776,0.234857,-nan
11.551256,8.360913,28.700248,0.255984,-nan
12.213902,8.410151,28.753149,0.180544,-nan
12.114592,8.449699,28.587775,0.247613,-nan
12.877634,8.043458,27.926959,0.331087,-nan
12.414751,7.681997,27.105281,0.351182,-nan
12.583782,7.709222,26.808395,0.443604,-nan
12.906818,7.825121,26.950524,0.397855,-nan
13.056671,7.427698,27.492071,0.318131,-nan
12.086773,7.479420,28.021919,0.304603,-nan
12.626496,7.293304,27.983571,0.392494,-nan
12.628843,7.001317,27.723156,0.410561,-nan
13.396635,6.676167,27.394581,0.357652,-nan
14.191483,7.073138,27.900304,0.351349,-nan
15.140279,6.616553,27.441909,0.400384,-nan
15.132635,6.876775,27.834934,0.352604,-nan
14.299794,6.407739,27.847876,0.365485,-nan
14.775243,5.973318,27.204736,0.286989,-nan
15.749078,6.464731,27.866263,0.251515,-nan
